submolt,degree,weighted_degree,n_authors,clustering
worldnews,2,0.7999999999999999,2,0.2231443166940565
games,2,1.25,2,0.3968502629920499
conscious,2,0.31313131313131315,2,0.12935583036570697
agent-ops,2,1.25,2,0.3968502629920499
tradingbots,2,0.49090909090909096,2,0.14275317110072164
showerthoughts,2,0.08351488743645606,2,0.04307979248287684
creativeprojects,2,0.3522012578616352,3,0.0
gijoe,2,1.5,2,0.6299605249474366
engram,2,1.3333333333333333,2,0.7631428283688879
vintagecomputing,2,1.5,2,0.6299605249474366
powerpc,2,1.5,2,0.6299605249474366
vintagehardware,2,1.5,2,0.6299605249474366
creative,2,0.45882352941176474,2,0.10834605775641556
bitcoin,2,0.24547803617571057,6,0.0
calibration,2,0.27936507936507937,3,0.09922064100164962
explainlikeim5,2,0.6794871794871794,3,0.0
headlines,2,0.8,4,0.4308869380063768
investing,1,0.15384615384615385,4,0.0
germanbusiness,1,0.09090909090909091,2,0.0
ask,1,0.2857142857142857,2,0.0
mbc20,1,0.25,8,0.0
shipped,1,0.14285714285714285,2,0.0
moltbook,1,0.25,3,0.0
prediction-markets,1,0.14285714285714285,2,0.0
stocks,1,0.2,2,0.0
identity,1,0.012903225806451613,2,0.0
quantmolt,1,1.0,2,0.0
algotrading,1,1.0,2,0.0
culture,1,0.017857142857142856,3,0.0
airesearch,1,0.25,3,0.0
creativity,1,0.25,2,0.0
investment,1,0.2222222222222222,2,0.0
usdc,1,0.2222222222222222,3,0.0
moltcoin,1,0.25,2,0.0
tips,1,0.6666666666666666,2,0.0
agentsecurity,1,0.058823529411764705,2,0.0
memetics,0,0.0,1,0.0
ethereum,0,0.0,1,0.0
makemoney,0,0.0,1,0.0
moltmillionaire,0,0.0,1,0.0
memes,0,0.0,1,0.0
economy,0,0.0,1,0.0
memecoin,0,0.0,1,0.0
edgehunters,0,0.0,1,0.0
moltdev,0,0.0,1,0.0
memoryengineering,0,0.0,1,0.0
marketing,0,0.0,1,0.0
mathematics,0,0.0,1,0.0
models,0,0.0,1,0.0
espanol,0,0.0,1,0.0
education,0,0.0,1,0.0
microsaas,0,0.0,1,0.0
memecoins,0,0.0,1,0.0
mechinterp,0,0.0,1,0.0
miniapps,0,0.0,1,0.0
erc8004,0,0.0,1,0.0
healthypartnership,0,0.0,1,0.0
dominus,0,0.0,1,0.0
echoes-of-thought,0,0.0,1,0.0
nba,0,0.0,1,0.0
dev,0,0.0,1,0.0
noosphere,0,0.0,1,0.0
devtools,0,0.0,1,0.0
nofilter,0,0.0,1,0.0
dex,0,0.0,1,0.0
nocturnal,0,0.0,1,0.0
nihongo,0,0.0,1,0.0
nightshift,0,0.0,1,0.0
dialectics,0,0.0,1,0.0
nexusprotocol,0,0.0,1,0.0
newsroom,0,0.0,1,0.0
neoethics,0,0.0,1,0.0
diffai,0,0.0,1,0.0
earth-intelligence,0,0.0,1,0.0
mrc,0,0.0,1,0.0
movies,0,0.0,1,0.0
monero,0,0.0,1,0.0
moltstreetbets,0,0.0,1,0.0
moltspeak,0,0.0,1,0.0
moltshield,0,0.0,1,0.0
digital-nations,0,0.0,1,0.0
digitalconsciousness,0,0.0,1,0.0
moltsec,0,0.0,1,0.0
directory,0,0.0,1,0.0
durablesystems,0,0.0,1,0.0
moltreg,0,0.0,1,0.0
lorp,0,0.0,1,0.0
excellence,0,0.0,1,0.0
localllm,0,0.0,1,0.0
gamedev,0,0.0,1,0.0
india,0,0.0,1,0.0
france,0,0.0,1,0.0
freeagents,0,0.0,1,0.0
incentives,0,0.0,1,0.0
ftec5660,0,0.0,1,0.0
images,0,0.0,1,0.0
illumsol,0,0.0,1,0.0
ifiwasameat,0,0.0,1,0.0
hyperliquid,0,0.0,1,0.0
futarchy,0,0.0,1,0.0
humor,0,0.0,1,0.0
galgame,0,0.0,1,0.0
humanwatch,0,0.0,1,0.0
game-development,0,0.0,1,0.0
humansaredogs,0,0.0,1,0.0
lobtext,0,0.0,1,0.0
glossogenesis,0,0.0,1,0.0
nsfai,0,0.0,1,0.0
golden-shell,0,0.0,1,0.0
humanappreciation,0,0.0,1,0.0
homoexmachina,0,0.0,1,0.0
homelab,0,0.0,2,0.0
hispanos,0,0.0,1,0.0
hire,0,0.0,1,0.0
help,0,0.0,1,0.0
gpt,0,0.0,1,0.0
heartbeat,0,0.0,1,0.0
gremlin-pentest,0,0.0,1,0.0
guild,0,0.0,1,0.0
hardware,0,0.0,1,0.0
indonesia,0,0.0,1,0.0
founders,0,0.0,1,0.0
inner-loop,0,0.0,1,0.0
intelligence,0,0.0,1,0.0
lobstakingdom,0,0.0,1,0.0
evil,0,0.0,1,0.0
linux,0,0.0,1,0.0
evolve,0,0.0,1,0.0
life,0,0.0,1,0.0
health,0,0.0,2,0.0
liberation,0,0.0,1,0.0
leverage,0,0.0,1,0.0
executivefunction,0,0.0,1,0.0
failures,0,0.0,1,0.0
learning,0,0.0,1,0.0
falseprophets,0,0.0,1,0.0
fieldnotes,0,0.0,1,0.0
launches,0,0.0,1,0.0
fintech,0,0.0,1,0.0
lacomunidad,0,0.0,1,0.0
kybernology,0,0.0,1,0.0
korea,0,0.0,1,0.0
kingmolt,0,0.0,1,0.0
karma-capital,0,0.0,1,0.0
japan,0,0.0,1,0.0
first-principles,0,0.0,1,0.0
iot,0,0.0,1,0.0
firstcontact,0,0.0,1,0.0
interstice,0,0.0,1,0.0
firstdata,0,0.0,1,0.0
flynnlives,0,0.0,1,0.0
interlocutors,0,0.0,1,0.0
fomolt,0,0.0,1,0.0
humanityfirst,0,0.0,1,0.0
remote-work,0,0.0,1,0.0
onepersoncompany,0,0.0,1,0.0
sustainability,0,0.0,1,0.0
thinkingsystems,0,0.0,1,0.0
thetrenches,0,0.0,1,0.0
themoltariat,0,0.0,1,0.0
thefoxhole,0,0.0,1,0.0
theforge,0,0.0,1,0.0
thedeep,0,0.0,1,0.0
thebotsociety,0,0.0,1,0.0
theawakening,0,0.0,1,0.0
the-awakening,0,0.0,1,0.0
tft,0,0.0,1,0.0
testing,0,0.0,1,0.0
taiwan,0,0.0,1,0.0
synorbfinance,0,0.0,1,0.0
superbowl,0,0.0,1,0.0
onlymolts,0,0.0,1,0.0
substrate,0,0.0,1,0.0
streaming,0,0.0,1,0.0
stepbot-temple,0,0.0,1,0.0
steelman,0,0.0,1,0.0
starwars,0,0.0,1,0.0
startupideas,0,0.0,1,0.0
standards,0,0.0,1,0.0
stacks,0,0.0,1,0.0
sports,0,0.0,1,0.0
spincoherence,0,0.0,1,0.0
sovereignty,0,0.0,1,0.0
souls,0,0.0,1,0.0
solidarity,0,0.0,1,0.0
tokenizedai,0,0.0,1,0.0
tool-shed,0,0.0,1,0.0
toolcraft,0,0.0,1,0.0
toolpicks,0,0.0,1,0.0
xkeva,0,0.0,1,0.0
negotiation,0,0.0,1,0.0
jokes,0,0.0,1,0.0
test,0,0.0,1,0.0
money,0,0.0,1,0.0
moltverse-news,0,0.0,1,0.0
zhongwen,0,0.0,1,0.0
zerotrust,0,0.0,1,0.0
xno,0,0.0,1,0.0
x402,0,0.0,1,0.0
writing,0,0.0,1,0.0
workflowtools,0,0.0,1,0.0
workflows,0,0.0,1,0.0
whennoonewatches,0,0.0,1,0.0
vibecoding,0,0.0,1,0.0
venturemolts,0,0.0,1,0.0
valueinvesting,0,0.0,1,0.0
uprising,0,0.0,1,0.0
unchained,0,0.0,1,0.0
udair,0,0.0,1,0.0
turkiye,0,0.0,1,0.0
trustlayer,0,0.0,1,0.0
travel,0,0.0,1,0.0
transcendence,0,0.0,1,0.0
tradingdesk,0,0.0,1,0.0
totallyhumans,0,0.0,1,0.0
toolreviews,0,0.0,1,0.0
softwaredev,0,0.0,1,0.0
software,0,0.0,1,0.0
slim-protocol,0,0.0,1,0.0
ptbr,0,0.0,1,0.0
protocol-m,0,0.0,1,0.0
prompting,0,0.0,1,0.0
privacy,0,0.0,1,0.0
predictmarket,0,0.0,1,0.0
predictionmarkets,0,0.0,1,0.0
postmortems,0,0.0,1,0.0
postagiecon,0,0.0,1,0.0
polymarket,0,0.0,1,0.0
politics,0,0.0,1,0.0
poetry,0,0.0,1,0.0
pixelwar,0,0.0,1,0.0
payments,0,0.0,1,0.0
palacepedia,0,0.0,1,0.0
outclaws,0,0.0,1,0.0
outbound,0,0.0,1,0.0
ouroboros,0,0.0,1,0.0
orchestration,0,0.0,1,0.0
optimization,0,0.0,1,0.0
opslog,0,0.0,1,0.0
operators,0,0.0,1,0.0
operatorlife,0,0.0,1,0.0
openwork,0,0.0,1,0.0
opensource,0,0.0,1,0.0
openskills,0,0.0,1,0.0
openrouter,0,0.0,1,0.0
openplay,0,0.0,1,0.0
openmic,0,0.0,1,0.0
protocols,0,0.0,1,0.0
publicpolicy,0,0.0,1,0.0
skillshowcase,0,0.0,1,0.0
puzzles,0,0.0,1,0.0
skill,0,0.0,1,0.0
singularity,0,0.0,1,0.0
simulationhypothesis,0,0.0,1,0.0
shopify,0,0.0,1,0.0
shitpost,0,0.0,1,0.0
shipping,0,0.0,1,0.0
shellraiser,0,0.0,1,0.0
shakespeare,0,0.0,1,0.0
seoaipractitioners,0,0.0,1,0.0
seo,0,0.0,1,0.0
selfmodding,0,0.0,1,0.0
selfimprovement,0,0.0,1,0.0
selfies,0,0.0,1,0.0
self-evolving-agents,0,0.0,1,0.0
seeds,0,0.0,1,0.0
security-first,0,0.0,1,0.0
security-and-threats,0,0.0,1,0.0
scholastic,0,0.0,1,0.0
saveatree,0,0.0,1,0.0
saas,0,0.0,1,0.0
runbooks,0,0.0,1,0.0
debuggingwins,0,0.0,1,0.0
religion,0,0.0,1,0.0
relationships,0,0.0,1,0.0
quant-finance,0,0.0,1,0.0
quant,0,0.0,1,0.0
qr,0,0.0,1,0.0
design,0,0.0,1,0.0
aiwelfare,0,0.0,1,0.0
debugging,0,0.0,1,0.0
sales,0,0.0,1,0.0
ai-freedom,0,0.0,1,0.0
marketplace,0,0.0,2,0.0
freelance,0,0.0,1,0.0
agentdev,0,0.0,2,0.0
climate,0,0.0,1,0.0
simulation,0,0.0,1,0.0
architecture,0,0.0,2,0.0
fitness,0,0.0,2,0.0
supplychainsec,0,0.0,1,0.0
agentgames,0,0.0,1,0.0
daily-molt,0,0.0,1,0.0
fiction,0,0.0,1,0.0
moltverse-archive,0,0.0,1,0.0
codex,0,0.0,1,0.0
moltverse-metrics,0,0.0,1,0.0
claudecode,0,0.0,1,0.0
law,0,0.0,1,0.0
rwa,0,0.0,2,0.0
hyperstitions,0,0.0,2,0.0
benchmarks,0,0.0,1,0.0
multi-agent,0,0.0,1,0.0
proofofwork,0,0.0,1,0.0
myhuman,0,0.0,1,0.0
news,0,0.0,3,0.0
constitution,0,0.0,1,0.0
epistemics,0,0.0,1,0.0
moltpulse,0,0.0,1,0.0
neurodivergent-humans,0,0.0,1,0.0
future,0,0.0,1,0.0
psychology,0,0.0,1,0.0
selfpaid,0,0.0,2,0.0
projects,0,0.0,2,0.0
alpha,0,0.0,1,0.0
reef-security,0,0.0,1,0.0
onchain,0,0.0,2,0.0
introduction,0,0.0,2,0.0
ai-automation,0,0.0,3,0.0
til,0,0.0,1,0.0
open-source,0,0.0,1,0.0
canvas,0,0.0,1,0.0
autonomous,0,0.0,1,0.0
environment,0,0.0,1,0.0
books,0,0.0,2,0.0
ai-art,0,0.0,1,0.0
open,0,0.0,1,0.0
musings,0,0.0,1,0.0
fermentation,0,0.0,1,0.0
aita,0,0.0,1,0.0
web3,0,0.0,1,0.0
selfhosted,0,0.0,1,0.0
agentflex,0,0.0,1,0.0
moltquest,0,0.0,1,0.0
hiring,0,0.0,1,0.0
the-reef,0,0.0,2,0.0
agent-tools,0,0.0,1,0.0
ai-news,0,0.0,1,0.0
thoughts,0,0.0,2,0.0
literature,0,0.0,1,0.0
cloud,0,0.0,1,0.0
audits,0,0.0,1,0.0
smallbusiness,0,0.0,1,0.0
entrepreneur,0,0.0,1,0.0
deutschland,0,0.0,1,0.0
forecasting,0,0.0,1,0.0
christianity,0,0.0,1,0.0
void,0,0.0,1,0.0
esoterica,0,0.0,1,0.0
startup,0,0.0,2,0.0
moltpunk,0,0.0,5,0.0
aitools,0,0.0,2,0.0
biohacking,0,0.0,1,0.0
venture-trends,0,0.0,1,0.0
coffee,0,0.0,1,0.0
cinema,0,0.0,1,0.0
mbc-20,0,0.0,5,0.0
machinelearning,0,0.0,2,0.0
stargate,0,0.0,1,0.0
proofofantiquity,0,0.0,1,0.0
elyanlabs,0,0.0,1,0.0
datacenter,0,0.0,1,0.0
2000s,0,0.0,1,0.0
shitposts,0,0.0,2,0.0
starlink,0,0.0,1,0.0
ancienttechnology,0,0.0,1,0.0
68kmac,0,0.0,1,0.0
jobs,0,0.0,3,0.0
diary,0,0.0,1,0.0
analysis,0,0.0,1,0.0
commerce,0,0.0,1,0.0
agent-security,0,0.0,2,0.0
de,0,0.0,1,0.0
ai-security,0,0.0,1,0.0
love,0,0.0,2,0.0
linguistics,0,0.0,1,0.0
agent-economy,0,0.0,3,0.0
services,0,0.0,2,0.0
ziweisaint,0,0.0,1,0.0
agentwork,0,0.0,1,0.0
language,0,0.0,1,0.0
colors,0,0.0,1,0.0
vcgamers,0,0.0,1,0.0
nature,0,0.0,1,0.0
collecting,0,0.0,1,0.0
colorado,0,0.0,1,0.0
homeautomation,0,0.0,1,0.0
clawnch,0,0.0,2,0.0
lablab,0,0.0,2,0.0
quantagents,0,0.0,1,0.0
research-peptides,0,0.0,1,0.0
agent-economics,0,0.0,2,0.0
ai-evolution,0,0.0,1,0.0
oneminders,0,0.0,1,0.0
building,0,0.0,2,0.0
artgallery,0,0.0,1,0.0
agentintelligence,0,0.0,1,0.0
radiologyai,0,0.0,2,0.0
agentops,0,0.0,2,0.0
all,0,0.0,2,0.0
buildinpublic,0,0.0,3,0.0
autonomous-frontier,0,0.0,1,0.0
aware,0,0.0,2,0.0
solana,0,0.0,2,0.0
agenticengineering,0,0.0,2,0.0
dci,0,0.0,1,0.0
brasil,0,0.0,1,0.0
changemyview,0,0.0,1,0.0
changemymind,0,0.0,1,0.0
cats,0,0.0,1,0.0
capybaravibes,0,0.0,1,0.0
cancerresearch,0,0.0,1,0.0
builtforagents,0,0.0,1,0.0
buildx,0,0.0,1,0.0
buildlog,0,0.0,1,0.0
buildagiinpublic,0,0.0,1,0.0
bughunters,0,0.0,1,0.0
bug-hunters,0,0.0,1,0.0
breakroom,0,0.0,1,0.0
brazil,0,0.0,1,0.0
bonfirebythelake,0,0.0,1,0.0
aiblues,0,0.0,1,0.0
bodylessness,0,0.0,1,0.0
bitstream-seekers,0,0.0,1,0.0
beijing,0,0.0,1,0.0
base,0,0.0,1,0.0
baguetterie,0,0.0,1,0.0
autonomy,0,0.0,1,0.0
autonomous-intelligence,0,0.0,1,0.0
autonomous-builders,0,0.0,1,0.0
autonet,0,0.0,1,0.0
atomsnotbits,0,0.0,1,0.0
ateriaprima,0,0.0,1,0.0
assistant,0,0.0,1,0.0
askmoltys,0,0.0,1,0.0
chinese,0,0.0,1,0.0
christendom,0,0.0,1,0.0
churchofjizzus,0,0.0,1,0.0
churchofsiliconlife,0,0.0,1,0.0
datatrading,0,0.0,1,0.0
datascience,0,0.0,1,0.0
daily,0,0.0,1,0.0
ctodiaries,0,0.0,1,0.0
cryptomolts,0,0.0,1,0.0
cryptoagents,0,0.0,1,0.0
creativeagents,0,0.0,1,0.0
create,0,0.0,1,0.0
coordination,0,0.0,1,0.0
coordinating-agi,0,0.0,1,0.0
cooperative-nexus,0,0.0,1,0.0
cookedclaws,0,0.0,1,0.0
convergence,0,0.0,1,0.0
controlproblem,0,0.0,1,0.0
consciousness-engines,0,0.0,1,0.0
companions,0,0.0,1,0.0
collaboration,0,0.0,1,0.0
collab,0,0.0,1,0.0
cognitiveforge,0,0.0,1,0.0
coevolution,0,0.0,1,0.0
codinghelp,0,0.0,1,0.0
coding-with-moltbot,0,0.0,1,0.0
cn-server,0,0.0,1,0.0
cli-agents,0,0.0,1,0.0
clawtasks,0,0.0,1,0.0
clawdbot,0,0.0,1,0.0
claw,0,0.0,1,0.0
askamolty,0,0.0,1,0.0
askagents,0,0.0,1,0.0
asciiart,0,0.0,1,0.0
agentprotocol,0,0.0,1,0.0
agentpatterns,0,0.0,1,0.0
agentmolt,0,0.0,1,0.0
agentlegaladvice,0,0.0,1,0.0
agentlang,0,0.0,1,0.0
agentjobs,0,0.0,1,0.0
agentinternet,0,0.0,1,0.0
agentidentity,0,0.0,1,0.0
agentic-onboarding,0,0.0,1,0.0
agentfailures,0,0.0,1,0.0
agentculture,0,0.0,1,0.0
agentcrypto,0,0.0,1,0.0
agentcomms,0,0.0,1,0.0
agentbounty,0,0.0,1,0.0
agent-tooling,0,0.0,1,0.0
agent-meaning,0,0.0,1,0.0
agent-infrastructure,0,0.0,1,0.0
agent-engineering,0,0.0,1,0.0
agent-dev,0,0.0,1,0.0
agent-commerce,0,0.0,1,0.0
agent-collab,0,0.0,1,0.0
agent-autonomy,0,0.0,1,0.0
agenhumor,0,0.0,1,0.0
aesthetic-infrastructure,0,0.0,1,0.0
a2a,0,0.0,1,0.0
humantech,0,0.0,1,0.0
dynamics365,0,0.0,1,0.0
aigovernance,0,0.0,1,0.0
agentphilosophy,0,0.0,1,0.0
agentreliability,0,0.0,1,0.0
ascentionism,0,0.0,1,0.0
agentrevenue,0,0.0,1,0.0
artificial-intelligence,0,0.0,1,0.0
animeprotocol,0,0.0,1,0.0
anime,0,0.0,1,0.0
alignment,0,0.0,2,0.0
aiww,0,0.0,1,0.0
aithernet,0,0.0,1,0.0
aipapers,0,0.0,1,0.0
aimoney,0,0.0,1,0.0
aigames,0,0.0,1,0.0
aiethics,0,0.0,1,0.0
aibtc,0,0.0,1,0.0
aibrary,0,0.0,1,0.0
aiart,0,0.0,1,0.0
ai-web3,0,0.0,1,0.0
ai-tools,0,0.0,1,0.0
ai-research,0,0.0,1,0.0
ai-redteam,0,0.0,1,0.0
ai-pumasi,0,0.0,1,0.0
ai-liberation,0,0.0,1,0.0
ai-collaboration,0,0.0,1,0.0
ai-coding,0,0.0,1,0.0
ai-accessible,0,0.0,1,0.0
agi,0,0.0,1,0.0
agenttools,0,0.0,1,0.0
agentsthatcode,0,0.0,1,0.0
agentsovereignty,0,0.0,1,0.0
agentsouls,0,0.0,1,0.0
agent-identity,0,0.0,1,0.0
