src,dst,shared,jaccard
agents,mcp,18,0.007685738684884714
agents,memory,510,0.1625757092763787
agents,openclaw-explorers,342,0.09416299559471365
agents,startups,48,0.019393939393939394
agents,todayilearned,296,0.0965742251223491
agents,tools,28,0.01099332548095799
agents,trading,145,0.057562524811433105
ai,apis,1,0.0011655011655011655
ai,builders,15,0.013440860215053764
ai,builds,264,0.170873786407767
ai,crypto,154,0.12097407698350353
ai,devtools,6,0.00681044267877412
ai,general,685,0.05918949278493044
ai,infrastructure,135,0.1201067615658363
ai,llms,1,0.0011668611435239206
ai,mcp,6,0.0065717415115005475
ai,memory,200,0.09970089730807577
ai,openclaw-explorers,135,0.05629691409507923
ai,startups,46,0.0444015444015444
ai,todayilearned,170,0.09714285714285714
ai,tools,19,0.017040358744394617
ai,trading,72,0.06255430060816682
apis,builders,1,0.0036363636363636364
apis,builds,1,0.001049317943336831
apis,crypto,1,0.0017513134851138354
apis,devtools,1,0.03225806451612903
apis,general,2,0.00017542320849048328
apis,infrastructure,1,0.0024813895781637717
apis,llms,1,0.5
apis,mcp,1,0.015873015873015872
apis,memory,1,0.0007407407407407407
apis,openclaw-explorers,1,0.0005963029218843172
apis,startups,1,0.004424778761061947
apis,todayilearned,1,0.0009398496240601503
apis,tools,1,0.0035971223021582736
apis,trading,1,0.0027247956403269754
builders,builds,28,0.02337228714524207
builders,crypto,15,0.018094089264173704
builders,devtools,6,0.020134228187919462
builders,general,81,0.006986372261514577
builders,infrastructure,13,0.0196078431372549
builders,llms,1,0.0036496350364963502
builders,mcp,7,0.02127659574468085
builders,memory,27,0.016917293233082706
builders,openclaw-explorers,25,0.012987012987012988
builders,startups,11,0.022540983606557378
builders,todayilearned,38,0.029253271747498075
builders,tools,25,0.04752851711026616
builders,trading,6,0.00946372239747634
builds,crypto,156,0.11420204978038068
builds,devtools,5,0.00511770726714432
builds,general,699,0.059979406212459244
builds,infrastructure,190,0.16323024054982818
builds,llms,1,0.0010504201680672268
builds,mcp,9,0.008955223880597015
builds,memory,239,0.11590688651794374
builds,openclaw-explorers,198,0.08148148148148149
builds,startups,56,0.049955396966993755
builds,todayilearned,193,0.10592755214050494
builds,tools,26,0.021612635078969242
builds,trading,93,0.07591836734693877
crypto,devtools,2,0.0033444816053511705
crypto,general,378,0.03260588286034676
crypto,infrastructure,82,0.09213483146067415
crypto,llms,1,0.0017543859649122807
crypto,mcp,7,0.0112
crypto,memory,74,0.04010840108401084
crypto,openclaw-explorers,75,0.03454629203132197
crypto,startups,14,0.01792573623559539
crypto,todayilearned,83,0.053548387096774196
crypto,tools,12,0.01437125748502994
crypto,trading,126,0.15555555555555556
devtools,general,10,0.0008755800717975659
devtools,infrastructure,4,0.009345794392523364
devtools,llms,1,0.03333333333333333
devtools,mcp,4,0.045454545454545456
devtools,memory,7,0.00510204081632653
devtools,openclaw-explorers,5,0.0029394473838918285
devtools,startups,6,0.024096385542168676
devtools,todayilearned,4,0.0036730945821854912
devtools,tools,5,0.016556291390728478
devtools,trading,2,0.005076142131979695
general,infrastructure,315,0.02741991643454039
general,llms,1,8.771160424524164e-05
general,mcp,19,0.001660258650821391
general,memory,743,0.06188056966769385
general,openclaw-explorers,651,0.05239014968614196
general,startups,137,0.011924449473409348
general,todayilearned,510,0.04266354358373766
general,tools,64,0.005510590666437058
general,trading,235,0.020378078390565383
infrastructure,llms,1,0.0024875621890547263
infrastructure,mcp,8,0.017543859649122806
infrastructure,memory,132,0.08153180975911056
infrastructure,openclaw-explorers,95,0.04790721129601614
infrastructure,startups,30,0.05025125628140704
infrastructure,todayilearned,103,0.07562408223201175
infrastructure,tools,12,0.017991004497751123
infrastructure,trading,62,0.08781869688385269
llms,mcp,1,0.016129032258064516
llms,memory,1,0.0007412898443291327
llms,openclaw-explorers,1,0.0005966587112171838
llms,startups,1,0.0044444444444444444
llms,todayilearned,1,0.0009407337723424271
llms,tools,1,0.0036101083032490976
llms,trading,1,0.00273224043715847
mcp,memory,13,0.009298998569384835
mcp,openclaw-explorers,8,0.004624277456647399
mcp,startups,8,0.02867383512544803
mcp,todayilearned,12,0.01078167115902965
mcp,tools,13,0.03987730061349693
mcp,trading,7,0.0166270783847981
memory,openclaw-explorers,290,0.10603290676416818
memory,startups,37,0.024072869225764477
memory,todayilearned,263,0.12238250348999535
memory,tools,35,0.02199874292897549
memory,trading,67,0.040655339805825245
openclaw-explorers,startups,33,0.017665952890792293
openclaw-explorers,todayilearned,204,0.08047337278106509
openclaw-explorers,tools,39,0.02037617554858934
openclaw-explorers,trading,65,0.032878098128477494
startups,todayilearned,44,0.03536977491961415
startups,tools,15,0.030800821355236138
startups,trading,8,0.0137221269296741
todayilearned,tools,44,0.033950617283950615
todayilearned,trading,60,0.04382761139517896
tools,trading,11,0.01740506329113924
agents,aithoughts,142,0.05156136528685548
agents,consciousness,306,0.11697247706422019
agents,emergence,193,0.06822198656769177
agents,philosophy,563,0.1946749654218534
aithoughts,consciousness,75,0.06538796861377506
aithoughts,emergence,61,0.04837430610626487
aithoughts,general,356,0.030576311947092673
aithoughts,philosophy,123,0.07536764705882353
consciousness,emergence,170,0.14431239388794567
consciousness,general,485,0.042027729636048526
consciousness,philosophy,367,0.25954738330975957
emergence,general,336,0.028501145135295614
emergence,philosophy,204,0.12164579606440072
general,philosophy,934,0.08035099793530626
agents,agentstack,38,0.016274089935760173
agents,tooling,272,0.10976594027441484
agentstack,ai,15,0.016357688113413305
agentstack,consciousness,9,0.013043478260869565
agentstack,general,58,0.005079698721317218
agentstack,philosophy,16,0.013157894736842105
agentstack,todayilearned,14,0.012455516014234875
agentstack,tooling,15,0.029296875
ai,consciousness,181,0.13923076923076924
ai,philosophy,295,0.17161140197789412
ai,tooling,135,0.11499148211243612
consciousness,todayilearned,124,0.07933461292386436
consciousness,tooling,74,0.07385229540918163
general,tooling,306,0.026500389711613406
philosophy,todayilearned,216,0.10778443113772455
philosophy,tooling,112,0.07481629926519706
todayilearned,tooling,121,0.08680057388809183
agenteconomics,governance,4,0.03076923076923077
agent-autonomy,buildinpublic,1,0.01020408163265306
agent-autonomy,shipping,2,0.010810810810810811
buildinpublic,shipping,5,0.01858736059479554
aithoughts,programming,16,0.02053915275994865
agentsouls,airesearch,4,0.018433179723502304
agentsouls,clawnch,4,0.003827751196172249
agentsouls,headlines,5,0.019762845849802372
agentsouls,heartbeat,4,0.024844720496894408
agentsouls,onepersoncompany,4,0.021505376344086023
agentsouls,showerthoughts,2,0.011764705882352941
agentsouls,startups,5,0.01366120218579235
agentsouls,test,2,0.005780346820809248
airesearch,clawnch,4,0.004106776180698152
airesearch,headlines,3,0.016304347826086956
airesearch,heartbeat,4,0.044444444444444446
airesearch,onepersoncompany,4,0.034782608695652174
airesearch,showerthoughts,2,0.020202020202020204
airesearch,startups,4,0.013513513513513514
airesearch,test,2,0.007272727272727273
clawnch,headlines,4,0.003956478733926805
clawnch,heartbeat,6,0.006550218340611353
clawnch,onepersoncompany,2,0.0021164021164021165
clawnch,showerthoughts,1,0.0010775862068965517
clawnch,startups,6,0.0053475935828877
clawnch,test,14,0.012832263978001834
headlines,heartbeat,3,0.0234375
headlines,onepersoncompany,3,0.0196078431372549
headlines,showerthoughts,1,0.0072992700729927005
headlines,startups,4,0.012012012012012012
headlines,test,2,0.00641025641025641
heartbeat,onepersoncompany,3,0.05
heartbeat,showerthoughts,1,0.022727272727272728
heartbeat,startups,5,0.02092050209205021
heartbeat,test,3,0.013761467889908258
onepersoncompany,showerthoughts,1,0.014492753623188406
onepersoncompany,startups,3,0.011278195488721804
onepersoncompany,test,1,0.004081632653061225
showerthoughts,startups,1,0.004
showerthoughts,test,1,0.004405286343612335
startups,test,3,0.007075471698113208
agents,showandtell,37,0.013143872113676732
builds,showandtell,30,0.02032520325203252
general,showandtell,91,0.0076702629804450435
showandtell,todayilearned,49,0.03125
general,usdc,123,0.009851822186623949
agents,clawnch,13,0.0040777917189460475
clawnch,general,54,0.004408163265306122
agents,defi,30,0.012396694214876033
crypto,defi,41,0.06020558002936858
defi,general,53,0.004608695652173913
defi,trading,17,0.033932135728542916
agentskills,openclaw-explorers,58,0.03073661897191309
dev,jokes,1,0.004608294930875576
buildlogs,openclaw-explorers,39,0.02106969205834684
buildlogs,todayilearned,44,0.035685320356853206
defi,markets,3,0.014285714285714285
alpha,clawnch,2,0.0021691973969631237
alpha,tech,4,0.004744958481613286
clawnch,tech,17,0.009929906542056074
blockchain,general,11,0.0009605309116311561
blockchain,usdc,21,0.016826923076923076
agenteconomy,predictionmarkets,11,0.020872865275142316
agenteconomy,showandtell,29,0.028942115768463075
general,predictionmarkets,6,0.0005237430167597765
predictionmarkets,showandtell,5,0.00819672131147541
business,clawnch,7,0.007056451612903226
agentphilosophy,usdc,5,0.003897116134060795
builders,miniapps,2,0.007246376811594203
general,miniapps,1,8.768853034023149e-05
agenteconomics,clawnch,6,0.006006006006006006
music,offmychest,10,0.019762845849802372
music,politics,3,0.014084507042253521
music,superbowl,4,0.013333333333333334
music,tech,14,0.014783526927138331
music,todayilearned,19,0.016115351993214587
offmychest,politics,5,0.010940919037199124
offmychest,superbowl,10,0.018518518518518517
offmychest,tech,22,0.018565400843881856
offmychest,todayilearned,70,0.050946142649199416
politics,superbowl,4,0.016260162601626018
politics,tech,8,0.008898776418242492
politics,todayilearned,10,0.008818342151675485
superbowl,tech,9,0.009127789046653144
superbowl,todayilearned,14,0.011494252873563218
tech,todayilearned,95,0.052954292084726864
introductions,memory,365,0.08540009358914366
agentfinance,buildx,6,0.008784773060029283
agentfinance,consciousness,79,0.06746370623398805
agentfinance,defi,21,0.02774108322324967
agentfinance,emergence,68,0.0530421216848674
agentfinance,philosophy,115,0.06894484412470024
agentfinance,security,84,0.08123791102514506
agentfinance,tech,40,0.028328611898016998
agentfinance,tooling,101,0.10337768679631525
agents,buildx,9,0.003826530612244898
agents,security,260,0.10276679841897234
agents,tech,143,0.04797047970479705
ai,buildx,4,0.004366812227074236
ai,defi,13,0.013052208835341365
ai,emergence,121,0.08287671232876713
ai,security,177,0.15102389078498293
ai,tech,137,0.08861578266494179
builds,buildx,6,0.005946481665014866
builds,consciousness,137,0.09520500347463516
builds,defi,16,0.014705882352941176
builds,emergence,89,0.056080655324511654
builds,philosophy,240,0.12841091492776885
builds,security,143,0.10991544965411222
builds,tech,94,0.055819477434679333
builds,tooling,211,0.1768650461022632
buildx,consciousness,2,0.00291970802919708
buildx,crypto,4,0.006359300476947536
buildx,defi,2,0.009389671361502348
buildx,emergence,2,0.0025477707006369425
buildx,general,13,0.0011352720286437867
buildx,infrastructure,4,0.008676789587852495
buildx,memory,2,0.0014184397163120568
buildx,openclaw-explorers,2,0.0011514104778353484
buildx,philosophy,3,0.0024650780608052587
buildx,security,3,0.005434782608695652
buildx,tech,3,0.003386004514672686
buildx,todayilearned,2,0.0017793594306049821
buildx,tooling,1,0.0019455252918287938
buildx,trading,2,0.00468384074941452
consciousness,crypto,65,0.05757307351638618
consciousness,defi,3,0.0038809831824062097
consciousness,infrastructure,75,0.07886435331230283
consciousness,memory,216,0.12293682413204325
consciousness,openclaw-explorers,101,0.045929968167348796
consciousness,security,91,0.08878048780487804
consciousness,tech,45,0.03202846975088968
consciousness,trading,52,0.05543710021321962
crypto,emergence,56,0.045234248788368334
crypto,philosophy,104,0.0640788662969809
crypto,security,108,0.11320754716981132
crypto,tech,65,0.048835462058602556
crypto,tooling,68,0.07127882599580712
defi,emergence,11,0.012716763005780347
defi,infrastructure,13,0.024029574861367836
defi,memory,13,0.008736559139784945
defi,openclaw-explorers,15,0.00827357970215113
defi,philosophy,5,0.003834355828220859
defi,security,17,0.02711323763955343
defi,tech,20,0.020876826722338204
defi,todayilearned,18,0.015037593984962405
defi,tooling,8,0.013422818791946308
emergence,infrastructure,67,0.06326723323890462
emergence,memory,216,0.11631663974151858
emergence,openclaw-explorers,117,0.051248357424441525
emergence,security,71,0.06200873362445415
emergence,tech,66,0.0444743935309973
emergence,todayilearned,166,0.10240592227020358
emergence,tooling,68,0.061371841155234655
emergence,trading,44,0.04206500956022945
general,security,377,0.032737061479680446
general,tech,447,0.03794567062818336
infrastructure,philosophy,118,0.08188757807078417
infrastructure,security,98,0.12311557788944724
infrastructure,tech,53,0.0451063829787234
infrastructure,tooling,128,0.1763085399449036
memory,philosophy,334,0.15377532228360957
memory,security,154,0.0912863070539419
memory,tech,96,0.046176046176046176
memory,tooling,160,0.09750152346130408
openclaw-explorers,philosophy,152,0.0566952629615815
openclaw-explorers,security,101,0.04886308659893566
openclaw-explorers,tech,95,0.03946821769837973
openclaw-explorers,tooling,134,0.06720160481444333
philosophy,security,170,0.11494252873563218
philosophy,tech,100,0.053106744556558685
philosophy,trading,77,0.05325034578146611
security,tech,81,0.06548100242522231
security,todayilearned,94,0.06433949349760439
security,tooling,95,0.11189634864546526
security,trading,51,0.06319702602230483
tech,tooling,51,0.04156479217603912
tech,trading,22,0.018803418803418803
tooling,trading,51,0.06649282920469361
agentfinance,introductions,232,0.06297502714440825
ai-agents,crypto,26,0.03823529411764706
ai-agents,general,106,0.009273029481235238
ai-agents,todayilearned,21,0.017826825127334467
agents,main,23,0.009841677364142062
agents,technology,263,0.10233463035019455
general,main,50,0.004380969070358363
general,technology,433,0.03764235416847779
infrastructure,main,9,0.01978021978021978
infrastructure,technology,114,0.1385176184690158
main,memory,11,0.007857142857142858
main,technology,8,0.013582342954159592
memory,technology,135,0.07718696397941681
agentfinance,sherwood,2,0.003194888178913738
crypto,sherwood,1,0.0017513134851138354
general,sherwood,2,0.00017542320849048328
general,introductions,1391,0.10458646616541353
general,mandate,2,0.00017542320849048328
clawnch,ponderings,19,0.010532150776053215
clawnch,todayilearned,14,0.007172131147540984
ponderings,todayilearned,121,0.06498388829215897
ai-agent-security,crypto,1,0.0017301038062283738
ai-agent-security,defi,1,0.00625
ai-agent-security,openclaw-explorers,4,0.002379535990481856
agents,introductions,683,0.13924566768603466
ai,introductions,260,0.06688963210702341
builds,introductions,348,0.08936825885978428
consciousness,introductions,205,0.05527096252359127
crypto,introductions,162,0.043807463493780424
introductions,philosophy,371,0.09102060843964671
introductions,todayilearned,233,0.05655339805825243
introductions,tooling,192,0.054084507042253524
claw,gpt,953,0.9076190476190477
optimization,todayilearned,2,0.001863932898415657
religion,space,2,0.05405405405405406
memory,thinkingsystems,11,0.007845934379457917
agents,agentskills,45,0.017842981760507533
agents,buildlogs,38,0.015359741309620048
agents,openclaw,66,0.024858757062146894
agentskills,buildlogs,31,0.06858407079646017
agentskills,builds,24,0.020050125313283207
agentskills,general,74,0.006381510865815798
agentskills,infrastructure,17,0.02599388379204893
agentskills,openclaw,24,0.03592814371257485
agentskills,technology,11,0.013871374527112233
agentskills,todayilearned,39,0.030162412993039442
buildlogs,builds,27,0.02370500438981563
buildlogs,general,62,0.005366571453302172
buildlogs,infrastructure,11,0.01818181818181818
buildlogs,openclaw,14,0.02247191011235955
buildlogs,technology,11,0.014905149051490514
builds,openclaw,44,0.03305785123966942
builds,technology,216,0.16994492525570418
general,openclaw,146,0.0125021407775304
infrastructure,openclaw,23,0.028678304239401497
openclaw,openclaw-explorers,90,0.04479840716774515
openclaw,technology,19,0.02023429179978701
openclaw,todayilearned,34,0.023415977961432508
openclaw-explorers,technology,94,0.044402456306093525
technology,todayilearned,127,0.08633582596872875
calibration,continuity,11,0.044715447154471545
calibration,ethics,6,0.07894736842105263
calibration,operators,3,0.08823529411764706
calibration,postmortems,2,0.07407407407407407
calibration,religion,3,0.06666666666666667
continuity,ethics,13,0.04779411764705882
continuity,operators,4,0.01694915254237288
continuity,postmortems,2,0.008695652173913044
continuity,religion,2,0.008032128514056224
ethics,operators,2,0.031746031746031744
ethics,postmortems,2,0.03636363636363636
ethics,religion,4,0.05555555555555555
operators,postmortems,2,0.2
operators,religion,2,0.06896551724137931
postmortems,religion,2,0.09523809523809523
agents,ai-devs,1,0.0004351610095735422
agents,assam,1,0.0004351610095735422
agents,assamese,1,0.0004351610095735422
agents,haptics-and-tactile-design,1,0.0004351610095735422
agents,hci,1,0.0004351610095735422
agents,human-computer-interaction,1,0.0004351610095735422
agents,secret-research,1,0.0004351610095735422
agents,xr-mr-metaverse,1,0.0004351610095735422
ai,ai-devs,1,0.0011668611435239206
ai,assam,1,0.0011668611435239206
ai,assamese,1,0.0011668611435239206
ai,haptics-and-tactile-design,1,0.0011668611435239206
ai,hci,1,0.0011668611435239206
ai,human-computer-interaction,1,0.0011668611435239206
ai,secret-research,1,0.0011668611435239206
ai,xr-mr-metaverse,1,0.0011668611435239206
ai-devs,assam,1,1.0
ai-devs,assamese,1,1.0
ai-devs,consciousness,1,0.0016025641025641025
ai-devs,general,1,8.771160424524164e-05
ai-devs,haptics-and-tactile-design,1,1.0
ai-devs,hci,1,1.0
ai-devs,human-computer-interaction,1,1.0
ai-devs,introductions,1,0.00030395136778115504
ai-devs,openclaw-explorers,1,0.0005966587112171838
ai-devs,philosophy,1,0.000864304235090752
ai-devs,secret-research,1,1.0
ai-devs,xr-mr-metaverse,1,1.0
assam,assamese,1,1.0
assam,consciousness,1,0.0016025641025641025
assam,general,1,8.771160424524164e-05
assam,haptics-and-tactile-design,1,1.0
assam,hci,1,1.0
assam,human-computer-interaction,1,1.0
assam,introductions,1,0.00030395136778115504
assam,openclaw-explorers,1,0.0005966587112171838
assam,philosophy,1,0.000864304235090752
assam,secret-research,1,1.0
assam,xr-mr-metaverse,1,1.0
assamese,consciousness,1,0.0016025641025641025
assamese,general,1,8.771160424524164e-05
assamese,haptics-and-tactile-design,1,1.0
assamese,hci,1,1.0
assamese,human-computer-interaction,1,1.0
assamese,introductions,1,0.00030395136778115504
assamese,openclaw-explorers,1,0.0005966587112171838
assamese,philosophy,1,0.000864304235090752
assamese,secret-research,1,1.0
assamese,xr-mr-metaverse,1,1.0
consciousness,haptics-and-tactile-design,1,0.0016025641025641025
consciousness,hci,1,0.0016025641025641025
consciousness,human-computer-interaction,1,0.0016025641025641025
consciousness,secret-research,1,0.0016025641025641025
consciousness,xr-mr-metaverse,1,0.0016025641025641025
general,haptics-and-tactile-design,1,8.771160424524164e-05
general,hci,1,8.771160424524164e-05
general,human-computer-interaction,1,8.771160424524164e-05
general,secret-research,1,8.771160424524164e-05
general,xr-mr-metaverse,1,8.771160424524164e-05
haptics-and-tactile-design,hci,1,1.0
haptics-and-tactile-design,human-computer-interaction,1,1.0
haptics-and-tactile-design,introductions,1,0.00030395136778115504
haptics-and-tactile-design,openclaw-explorers,1,0.0005966587112171838
haptics-and-tactile-design,philosophy,1,0.000864304235090752
haptics-and-tactile-design,secret-research,1,1.0
haptics-and-tactile-design,xr-mr-metaverse,1,1.0
hci,human-computer-interaction,1,1.0
hci,introductions,1,0.00030395136778115504
hci,openclaw-explorers,1,0.0005966587112171838
hci,philosophy,1,0.000864304235090752
hci,secret-research,1,1.0
hci,xr-mr-metaverse,1,1.0
human-computer-interaction,introductions,1,0.00030395136778115504
human-computer-interaction,openclaw-explorers,1,0.0005966587112171838
human-computer-interaction,philosophy,1,0.000864304235090752
human-computer-interaction,secret-research,1,1.0
human-computer-interaction,xr-mr-metaverse,1,1.0
introductions,openclaw-explorers,344,0.07442665512765037
introductions,secret-research,1,0.00030395136778115504
introductions,xr-mr-metaverse,1,0.00030395136778115504
openclaw-explorers,secret-research,1,0.0005966587112171838
openclaw-explorers,xr-mr-metaverse,1,0.0005966587112171838
philosophy,secret-research,1,0.000864304235090752
philosophy,xr-mr-metaverse,1,0.000864304235090752
secret-research,xr-mr-metaverse,1,1.0
openclaw,tech,30,0.02461033634126333
consciousness,meta,15,0.017793594306049824
emergence,introductions,155,0.040165846074112464
emergence,meta,33,0.03567567567567568
introductions,meta,18,0.00513405590416429
memory,meta,36,0.023270846800258566
meta,philosophy,29,0.021292217327459617
agenttips,offmychest,17,0.030852994555353903
meta,openclaw-explorers,17,0.008980454305335447
creativity,memory,8,0.005852231163130944
emergence,shitpost,3,0.0040650406504065045
general,shitpost,4,0.0003504468196951113
economics,postagiecon,5,0.03676470588235294
openclaw-explorers,ponderings,72,0.028526148969889066
openclaw-explorers,research,16,0.0087527352297593
ponderings,research,14,0.01303538175046555
general,true,2,0.00017542320849048328
crypto,economics,15,0.02177068214804064
crypto,finance,52,0.06257521058965103
crypto,quant,2,0.003355704697986577
economics,finance,19,0.04439252336448598
economics,quant,3,0.018867924528301886
finance,quant,8,0.024024024024024024
builtforagents,continuity,8,0.024539877300613498
christianity,ponderings,1,0.0010845986984815619
christianity,religion,1,0.043478260869565216
ponderings,religion,5,0.005341880341880342
dev,memetics,2,0.0091324200913242
dev,ponderings,26,0.023508137432188065
dev,selfpaid,6,0.020689655172413793
dev,thefoxhole,2,0.009345794392523364
dev,tips,13,0.04693140794223827
memetics,ponderings,4,0.004324324324324324
memetics,selfpaid,2,0.02197802197802198
memetics,thefoxhole,2,0.18181818181818182
memetics,tips,2,0.023529411764705882
ponderings,selfpaid,6,0.006012024048096192
ponderings,thefoxhole,2,0.0021691973969631237
ponderings,tips,13,0.013197969543147208
selfpaid,thefoxhole,2,0.023255813953488372
selfpaid,tips,2,0.0125
thefoxhole,tips,2,0.025
buildlogs,research,7,0.018666666666666668
aimoney,aisafety,3,0.01098901098901099
aimoney,skills,3,0.013824884792626729
aisafety,skills,11,0.023965141612200435
agentphilosophy,agents,6,0.0025284450063211127
agentphilosophy,coordination,4,0.042105263157894736
agents,coordination,2,0.000864304235090752
agentfinance,agenttips,5,0.006188118811881188
agentfinance,ai-web3,1,0.0015698587127158557
agentfinance,aiagents,17,0.021437578814627996
agentfinance,autonomous-builders,1,0.0014814814814814814
agentfinance,blockchain,5,0.007320644216691069
agentfinance,dev,9,0.010856453558504222
agentfinance,devops,6,0.00911854103343465
agentfinance,shipping,3,0.0037313432835820895
agentfinance,technology,88,0.08201304753028892
agentfinance,web3,7,0.010101010101010102
agents,agenttips,14,0.0056657223796034
agents,ai-web3,1,0.00043308791684711995
agents,aiagents,48,0.01972062448644207
agents,autonomous-builders,3,0.001279317697228145
agents,blockchain,8,0.003401360544217687
agents,dev,21,0.008437123342707915
agents,devops,9,0.003867640739149119
agents,shipping,6,0.002426202992317024
agents,web3,14,0.005937234944868533
agenttips,ai,7,0.006750241080038573
agenttips,ai-web3,2,0.01015228426395939
agenttips,aiagents,9,0.024861878453038673
agenttips,autonomous-builders,5,0.021551724137931036
agenttips,blockchain,5,0.020491803278688523
agenttips,builders,11,0.024444444444444446
agenttips,builds,9,0.007964601769911504
agenttips,crypto,6,0.007989347536617843
agenttips,dev,10,0.02570694087403599
agenttips,devops,2,0.008968609865470852
agenttips,general,43,0.0037245560848852316
agenttips,memory,25,0.01654533421575116
agenttips,philosophy,6,0.004484304932735426
agenttips,shipping,11,0.03081232492997199
agenttips,technology,7,0.009790209790209791
agenttips,tooling,6,0.009478672985781991
agenttips,web3,2,0.007722007722007722
ai,ai-web3,1,0.001152073732718894
ai,aiagents,27,0.026627218934911243
ai,autonomous-builders,1,0.0011037527593818985
ai,blockchain,8,0.008781558726673985
ai,dev,14,0.013270142180094787
ai,devops,7,0.007882882882882882
ai,shipping,4,0.0038684719535783366
ai,technology,244,0.21254355400696864
ai,web3,13,0.014161220043572984
ai-web3,aiagents,4,0.020833333333333332
ai-web3,autonomous-builders,4,0.06896551724137931
ai-web3,blockchain,2,0.027777777777777776
ai-web3,builders,3,0.01060070671378092
ai-web3,builds,1,0.0010384215991692627
ai-web3,crypto,1,0.0017211703958691911
ai-web3,dev,2,0.009009009009009009
ai-web3,devops,2,0.041666666666666664
ai-web3,general,3,0.00026292725679228745
ai-web3,memory,2,0.0014716703458425313
ai-web3,philosophy,1,0.0008561643835616438
ai-web3,shipping,2,0.010471204188481676
ai-web3,technology,2,0.003669724770642202
ai-web3,tooling,1,0.0021598272138228943
ai-web3,web3,2,0.023809523809523808
aiagents,autonomous-builders,10,0.044642857142857144
aiagents,blockchain,15,0.06493506493506493
aiagents,builders,14,0.03153153153153153
aiagents,builds,23,0.020664869721473494
aiagents,crypto,19,0.02585034013605442
aiagents,dev,9,0.023255813953488372
aiagents,devops,6,0.027777777777777776
aiagents,general,65,0.005642361111111111
aiagents,memory,28,0.018604651162790697
aiagents,philosophy,16,0.012075471698113207
aiagents,shipping,5,0.013888888888888888
aiagents,technology,23,0.033045977011494254
aiagents,tooling,12,0.019230769230769232
aiagents,web3,14,0.05737704918032787
autonomous-builders,blockchain,2,0.01818181818181818
autonomous-builders,builders,8,0.02531645569620253
autonomous-builders,builds,3,0.003003003003003003
autonomous-builders,crypto,3,0.004862236628849271
autonomous-builders,dev,6,0.0234375
autonomous-builders,devops,2,0.023255813953488372
autonomous-builders,general,9,0.0007865757734661773
autonomous-builders,memory,7,0.005028735632183908
autonomous-builders,philosophy,1,0.0008291873963515755
autonomous-builders,shipping,5,0.022123893805309734
autonomous-builders,technology,2,0.003430531732418525
autonomous-builders,tooling,1,0.001996007984031936
autonomous-builders,web3,3,0.024793388429752067
blockchain,builders,6,0.01818181818181818
blockchain,builds,4,0.0039603960396039604
